clauseField,ftcCnclsns,clauseArticle,dvAntageous,illdcssBasiss,relateLaword,unfavorableProvision
36,1,"제3조 
제1항 고객님의 책임으로 행사 120일 전에 계약을 해지하는 경우에는 계약금을 반환하지 않습니다.
제2항 단, 위 제1항의 계약금과 별도로 고객님이 행사 60일 전에 계약을 해지한 경우에는 고객님은 회사에 행사금액의 20%을 지불하셔야하며, 40일 전에 계약을 해지한 경우에는 고객님은 회사에 행사금액의 30%을 지급하여야 합니다.<sep>제3항 또한 고객님이 행사 30일 전에 계약을 해지한 경우에는, 행사진행과 관련되어 회사가 행사를 준비하기 위하여 지불한 재료비, 장소 임대비, 임건비 등 각종 비용을 고려하여, 고객님은 행사금액의 50%을 제1항의 계약금과 별도로 회사에 지불하여야 합니다.",2,"고객의 계약취소로 인한 사업자의 손해에 비해 고객에게 지나치게 과중한 손해배상의무를 부담시킬 수 있어 무효이다.
고객에게 부당하게 과중한 손해배상 의무를 부담시키는 약관조항을 무효로 하고 있다.","제8조(손해배상액의 예정) 
고객에게 부당하게 과중한 지연 손해금 등의 손해배상 의무를 부담시키는 약관 조항은 무효로 한다.",2
5,1,"제17조 (계약의 종료와 손해배상)
을이 갑과 협의 없이 일방적으로 계약기간 내에 본 계약을 해지한 경우 을은 갑에게 당해 을에 대한 계약종료일로부터 이전 6개월 간 을이 갑으로부터 구입한 월평균 물품대금의 35퍼센트에 해당하는 금원의 12월분을 손해배상 한다   (월평균 매출 곱하기 35퍼센트) 곱하기 남은 영업 개월 ",2,"해당조항에는 손해배상금 산정산식을  을에 대한 계약종료일로부터 이전 6개월간 을이 갑으로부터 구입한 월평균 물품대금 갑으로부터 공급받은 상품을 판매하여 얻은 을의 월평균 매출액을 의미하며, 청구인은 월평균 물품대금의 35퍼센트를 자신의 수익으로 가져가며, 나머지 65퍼센트는 판매수수료로 피청구인에게 지급함의 35퍼센트에 해당하는 금원의 12개월분   (월평균 매출 곱하기 35퍼센트) 곱하기 남은 영업 개월 로 규정하고 있다. 피청구인은 잔여 계약기간이 1개월에서 12개월인 경우, 잔여 개월 수에 관계없이 일률적으로 동일한 손해배상금 산정방식을 적용하고 있다. 잔여 개월 수가 12개월 이하인 경우 동일한 산식((월평균 매출액의 35퍼센트) 곱하기 12개월분)을 적용함으로써 잔여 개월 수가 얼마 남았는지 상관없이 손해배상금 수준을 동일하게 정하고 있다.",제8조(손해배상액의 예정) 고객에게 부당하게 과중한 지연 손해금 등의 손해배상 의무를 부담시키는 약관 조항은 무효로 한다.,2
6,1,"제22조 (이용계약서의 해석) 
부득이한 사정으로 소송이 제기될 경우 시설에 속한 소재지역의 관할 법원으로 한다.",2,사업자가 자신의 소재지 관할법원으로 규정하는 것은 원거리에 사는 고객에게는 제소 및 응소상 큰 불편을 초래할 우려가 있으므로 고객에게 부당하게 불리한 재판관할 합의조항이다.,"제14조(소송 제기의 금지 등) 소송 제기 등과 관련된 약관의 내용 중 다음 각 호의 어느 하나에 해당하는 조항은 무효로 한다.
 1. 고객에게 부당하게 불리한 소송 제기 금지 조항 또는 재판관할의 합의 조항",2
38,1,"제18조(자동차 관리)
① 회원은 자동차 관리를 위해 지출된 비용에 대하여 영수증을 반드시 제출해야 합니다. (영수증의 누락이나, 사용일자, 예약기간이 30일을 초과한 경우에는 공제가 되지 않습니다.)<sep>② 자동차 관리를 위해 지출된 비용을 증빙할 영수증이 없거나 소모품 결제날짜나 예약기간이 30일이 지난 경우에는 해당 비용에 해당하는 무료 사용금액을 제공받으실 수 없습니다.<sep>③ 자동차 유지 적정비용<sep>1. 자동차 관리 비용이 발생한 경우에 회원은 보관한 영수증에 성함과 회원번호를 기재하여 회사가 안내하는 팩스나 이메일로 송부하면 회원의 무료 사용금액으로 자동 적립됩니다.<sep>2. 자동차 관리를 위해 지출된 비용을 증빙할 영수증이 없거나 소모품 결제날짜나 예약기간이 30일이 지난 경우에는 해당 비용에 해당하는 무료 사용금액을 제공받으실 수 없습니다.",2,원칙적으로 고객은 자신이 임차차량에 부담한 비용을 반환받을 수 있는 청구권이 있기 때문에 해당비용을 반환받고자 할 경우 사업자는 이를 직접 지급하는 것이 타당하다 할 것이다. 그러나 위 약관조항에는 고객이 지출한 비용을 무료 사용금액으로 자동 적립되도록만 규정하고 있어 고객이 지출비용을 직접 상환 받을 권리를 제한하고 있다. 해당 약관조항은 법률에 따른 권리(필요비상환청구권)를 상당한 이유 없이 배제하거나 제한하는 조항이다.,"제6조(일반원칙) 
② 약관의 내용 중 다음 각 호의 어느 하나에 해당하는 내용을 정하고 있는 조항은 공정성을 잃은 것으로 추정된다.
1. 고객에게 부당하게 불리한 조항<sep>제11조(고객의 권익 보호) 
고객의 권익에 관하여 정하고 있는 약관의 내용 중 다음 각 호의 어느 하나에 해당하는 내용을 정하고 있는 조항은 무효로 한다.
1. 법률에 따른 고객의 항변권, 상계권 등의 권리를 상당한 이유 없이 배제하거나 제한하는 조항",1
39,1,"제6조(000 서비스의 이용) 
4. 평일회원은 자격기간 만료 1개월 전까지 탈회의사를 서면으로 회사에 접수하지 않는 경우 회원자격을 자동연장 하는 것으로 봅니다. 단 신규모집 입회금과의 차액이 발생할 경우에는 그 차액을 회사에 납부하여야 합니다. ",2,"회원 가입계약시 이미 약정한 입회금 및 제반비용에 대하여 별도 부과할 근거나 합리적인 기준도 없이 회사의 사정에 따라 언제든지 당초 약정금액과의 차액을 부과할 수 있도록 규정한 것으로 상당한 이유없이 급부의 내용을 사업자가 일방적으로 결정하거나 변경할 수 있도록 한 것이고, 고객에 대하여 부당하게 불리한 조항이거나 상당한 이유없이 급부의 내용을 사업자가 일방적으로 결정하거나 변경할 수 있도록 권한을 부여하는 조항이다.","제6조(일반원칙)
② 약관의 내용 중 다음 각 호의 어느 하나에 해당하는 내용을 정하고 있는 조항은 공정성을 잃은 것으로 추정된다.
1. 고객에게 부당하게 불리한 조항<sep>제10조(채무의 이행)
채무의 이행에 관하여 정하고 있는 약관의 내용 중 다음 각 호의 어느 하나에 해당하는 내용을 정하고 있는 조항은 무효로 한다.
1. 상당한 이유 없이 급부( )의 내용을 사업자가 일방적으로 결정하거나 변경할 수 있도록 권한을 부여하는 조항",1
1,1,"제5조(독립의 사업주체)
제1항 갑과 을은 여하한 위임, 대리 등의 관계가 없는 각각 독립의 사업주체로서 일방 당사자의 영업행위로 인하여 제3자에게 끼친 손해에 대하여 타방 당사자는 그 책임이 없다.제1호 갑과 을은 독립된 사업주체임을 확인한다.제2호 을은 자신의 책임 하에 가맹점을 운영하고 점포운영과 관련해서 발생한 고객과의 분쟁에서도 을 자신이 책임진다.",2,"소비자와의 분쟁의 원인이 무엇이든지 이를 가맹점사업자가 책임지도록 규정하고 있다.
이는 상당한 이유 없이 사업자의 손해배상범위를 제한하거나 사업자가 부담하여야 할 위험을 고객에게 이전시키는 조항이다.","제7조(면책조항의 금지) 
계약 당사자의 책임에 관하여 정하고 있는 약관의 내용 중 다음 각 호의 어느 하나에 해당하는 내용을 정하고 있는 조항은 무효로 한다.
1. 사업자, 이행 보조자 또는 피고용자의 고의 또는 중대한 과실로 인한 법률상의 책임을 배제하는 조항",2
2,1,"제2조(공급 계약량)
제3항 갑은 을에게 시장여건의 변화에 따라 수송난 타개와 지역별 수급균형을 도모하기 위하여 동종의 타사제품으로 공급할 수 있다",2,"시멘트 품질과 관련하여 피심인은 자기 제품이나 타사 제품간에 차이가 없다고 주장하고 있으나, 같은 수준의 제품이라 하더라도 공급업자에 따라 품질이 동일하다고는 볼 수 없고, 타사제품과 혼합하여 레미콘을 제조하는 경우 레미콘 품질에 전혀 영향이 없다고는 할 수 없다. 시장여건의 변화에 따라 수송난 타개와 지역별 수급균형을 도모하기 위하여 동종의 타사제품으로 공급할 수 있다”라고 규정하여 피심인의 사정에 따라 일방적으로 타사제품을 공급할 수 있으므로, 이는 상당한 이유없이 급부의 내용을 사업자가 일방적으로 결정하거나 변경할 수 있도록 권한을 부여하는 조항이다.","제10조(채무의 이행) 
채무의 이행에 관하여 정하고 있는 약관의 내용 중 다음 각 호의 어느 하나에 해당하는 내용을 정하고 있는 조항은 무효로 한다.
1. 상당한 이유 없이 급부의 내용을 사업자가 일방적으로 결정하거나 변경할 수 있도록 권한을 부여하는 조항",2
26,1,"(미주노선 사전구입 항공권 규정(AP,Rule)상 환불규정
ㅇ 출발 전 : 판매가의 25퍼센트
ㅇ 출발 후 : 불가",2,항공사는 할인항공권 발권 후 취소시 데드라인을 구분하여 징수하지 않고 일률적으로 판매가의 25퍼센트를 위약금으로 징수하는 것은 부당하다. 항공사가 미주노선 할인항공권 발권 후 출발 전에 계약(발권)을 취소할 경우 고객의 계약취소시점을 불문하고 항공권 판매가의 25퍼센트를 일률적으로 징수하는 것은 고객에게 부당하게 과중한 손해배상의무를 부담시키는 조항이다.,"제8조(손해배상액의 예정) 
고객에게 부당하게 과중한 지연 손해금 등의 손해배상 의무를 부담시키는 약관 조항은 무효로 한다.",2
28,1,"제12조(계약의 해약 및 해지 효력)
제3항 계약 기간 내 중도 해지 시 보증금은  을 에게 귀속된다.
제4항 계약 기간 내 중도 해지 시  갑 은  을 에게 잔여 계약 기간 곱하기 임대 기본료의 50퍼센트를 즉시 지급하여야 한다.
ㅇ 임대기본료는 월임대료를 의미함",2,총 임대비용이 프린터가격의 2배를 넘는 위 계약에서 중도해지 위약금을 잔여임대료의 50퍼센트로 정하는 것은 피심인의 실제 손해에 비해 과도하다. 고객의 중도해지시 잔여임대료의 50퍼센트를 위약금으로 두고 있는 위 약관 조항은 고객에게 부당하게 과중한 손해배상액을 예정한 약관조항이다.,"제9조(계약의 해제,해지) 계약의 해제,해지에 관하여 정하고 있는 약관의 내용 중 다음 각 호의 어느 하나에 해당되는 내용을 정하고 있는 조항은 무효로 한다.
5. 계약의 해제 또는 해지로 인한 사업자의 원상회복의무나 손해배상의무를 부당하게 경감하는 조항<sep>제8조(손해배상액의 예정) 고객에게 부당하게 과중한 지연 손해금 등의 손해배상 의무를 부담시키는 약관 조항은 무효로 한다.",2
43,1,"제14조(5)항 전단
이 계약이 해제되었을 떼에는 ""갑""은 ""을""로 부터 수납한 매매대금중 계약금을 공제한 금을 ""을""에게 반환하며 ""을""이 ""갑""에게 지급한 계약금은 당연히 ""갑""에게 귀속한다. <sep>제2조(매매대금)
목적용지의 매매대금은 금5억3천5백만원정으로 한다.<sep>제3조(계약금)
""을""은 이 계약체결과 동시에 ""갑""에게 계약금으로 금1억5천6십만원정을 납부하여야 한다.",2,"이 조항은 계약의 해제시 용지매매대금의 30퍼센트를 위약금으로 약정하고 있는 바,용지매매계약에 있어서 위약금은 총매매대금의 10퍼센트 정도로 약정하는 것이 일반적인 거래관행임에도 불구하고, 계약해제를 방지할 목적으로 위와같이 위약금을 약정한 것은 고객에 대하여 부당하게 과중한 지연해금등의 손해배상 의무를 부담시키는 것 이다.","제8조(손해배상액의 예정) 
고객에게 부당하게 과중한 지연 손해금 등의 손해배상 의무를 부담시키는 약관 조항은 무효로 한다.",2
